horizon_quarter,scenario,variable,pct_dev
53,R&D spending,Human capital stock (H<sub>t</sub>),-0.127
54,R&D spending,Human capital stock (H<sub>t</sub>),-0.129
55,R&D spending,Human capital stock (H<sub>t</sub>),-0.132
56,R&D spending,Human capital stock (H<sub>t</sub>),-0.135
57,R&D spending,Human capital stock (H<sub>t</sub>),-0.137
58,R&D spending,Human capital stock (H<sub>t</sub>),-0.14
59,R&D spending,Human capital stock (H<sub>t</sub>),-0.142
60,R&D spending,Human capital stock (H<sub>t</sub>),-0.144
61,R&D spending,Human capital stock (H<sub>t</sub>),-0.147
62,R&D spending,Human capital stock (H<sub>t</sub>),-0.149
63,R&D spending,Human capital stock (H<sub>t</sub>),-0.151
64,R&D spending,Human capital stock (H<sub>t</sub>),-0.152
65,R&D spending,Human capital stock (H<sub>t</sub>),-0.154
66,R&D spending,Human capital stock (H<sub>t</sub>),-0.156
67,R&D spending,Human capital stock (H<sub>t</sub>),-0.158
68,R&D spending,Human capital stock (H<sub>t</sub>),-0.159
69,R&D spending,Human capital stock (H<sub>t</sub>),-0.161
70,R&D spending,Human capital stock (H<sub>t</sub>),-0.162
71,R&D spending,Human capital stock (H<sub>t</sub>),-0.163
72,R&D spending,Human capital stock (H<sub>t</sub>),-0.165
73,R&D spending,Human capital stock (H<sub>t</sub>),-0.166
74,R&D spending,Human capital stock (H<sub>t</sub>),-0.167
75,R&D spending,Human capital stock (H<sub>t</sub>),-0.168
76,R&D spending,Human capital stock (H<sub>t</sub>),-0.169
77,R&D spending,Human capital stock (H<sub>t</sub>),-0.17
78,R&D spending,Human capital stock (H<sub>t</sub>),-0.171
79,R&D spending,Human capital stock (H<sub>t</sub>),-0.171
80,R&D spending,Human capital stock (H<sub>t</sub>),-0.172
81,R&D spending,Human capital stock (H<sub>t</sub>),-0.173
82,R&D spending,Human capital stock (H<sub>t</sub>),-0.173
83,R&D spending,Human capital stock (H<sub>t</sub>),-0.174
84,R&D spending,Human capital stock (H<sub>t</sub>),-0.175
85,R&D spending,Human capital stock (H<sub>t</sub>),-0.175
86,R&D spending,Human capital stock (H<sub>t</sub>),-0.176
87,R&D spending,Human capital stock (H<sub>t</sub>),-0.176
88,R&D spending,Human capital stock (H<sub>t</sub>),-0.176
89,R&D spending,Human capital stock (H<sub>t</sub>),-0.177
90,R&D spending,Human capital stock (H<sub>t</sub>),-0.177
91,R&D spending,Human capital stock (H<sub>t</sub>),-0.177
92,R&D spending,Human capital stock (H<sub>t</sub>),-0.177
93,R&D spending,Human capital stock (H<sub>t</sub>),-0.178
94,R&D spending,Human capital stock (H<sub>t</sub>),-0.178
95,R&D spending,Human capital stock (H<sub>t</sub>),-0.178
96,R&D spending,Human capital stock (H<sub>t</sub>),-0.178
97,R&D spending,Human capital stock (H<sub>t</sub>),-0.178
98,R&D spending,Human capital stock (H<sub>t</sub>),-0.178
99,R&D spending,Human capital stock (H<sub>t</sub>),-0.178
100,R&D spending,Human capital stock (H<sub>t</sub>),-0.178
1,Infrastructure efficiency,Effective labor (N<sub>t</sub>),0.266
2,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.428
3,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.369
4,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.325
5,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.289
6,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.258
7,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.231
8,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.207
9,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.186
10,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.167
11,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.152
12,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.138
13,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.126
14,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.116
15,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.108
16,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.101
17,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.096
18,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.092
19,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.089
20,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.087
21,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.086
22,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.086
23,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.087
24,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.088
25,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.09
26,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.093
27,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.096
28,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.099
29,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.103
30,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.107
31,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.112
32,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.116
33,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.121
34,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.126
35,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.132
36,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.137
37,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.143
38,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.149
39,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.154
40,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.16
41,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.166
42,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.172
43,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.178
44,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.184
45,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.19
46,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.196
47,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.202
48,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.208
49,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.214
50,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.22
51,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.226
52,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.232
53,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.237
54,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.243
55,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.249
56,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.254
57,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.26
58,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.265
59,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.271
60,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.276
61,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.281
62,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.286
63,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.292
64,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.297
65,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.302
66,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.306
67,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.311
68,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.316
69,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.321
70,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.325
71,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.33
72,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.334
73,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.339
74,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.343
75,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.347
76,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.351
77,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.355
78,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.359
79,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.363
80,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.367
81,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.371
82,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.375
83,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.378
84,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.382
85,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.386
86,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.389
87,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.393
88,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.396
89,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.399
90,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.403
91,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.406
92,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.409
93,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.412
94,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.415
95,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.418
96,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.421
97,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.424
98,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.427
99,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.429
100,Infrastructure efficiency,Effective labor (N<sub>t</sub>),-0.432
1,Human-capital efficiency,Effective labor (N<sub>t</sub>),0.937
2,Human-capital efficiency,Effective labor (N<sub>t</sub>),0.49
3,Human-capital efficiency,Effective labor (N<sub>t</sub>),0.426
4,Human-capital efficiency,Effective labor (N<sub>t</sub>),0.357
5,Human-capital efficiency,Effective labor (N<sub>t</sub>),0.294
6,Human-capital efficiency,Effective labor (N<sub>t</sub>),0.238
7,Human-capital efficiency,Effective labor (N<sub>t</sub>),0.191
8,Human-capital efficiency,Effective labor (N<sub>t</sub>),0.152
9,Human-capital efficiency,Effective labor (N<sub>t</sub>),0.121
10,Human-capital efficiency,Effective labor (N<sub>t</sub>),0.096
11,Human-capital efficiency,Effective labor (N<sub>t</sub>),0.078
12,Human-capital efficiency,Effective labor (N<sub>t</sub>),0.065
13,Human-capital efficiency,Effective labor (N<sub>t</sub>),0.058
14,Human-capital efficiency,Effective labor (N<sub>t</sub>),0.056
15,Human-capital efficiency,Effective labor (N<sub>t</sub>),0.058
16,Human-capital efficiency,Effective labor (N<sub>t</sub>),0.065
17,Human-capital efficiency,Effective labor (N<sub>t</sub>),0.075
18,Human-capital efficiency,Effective labor (N<sub>t</sub>),0.089
19,Human-capital efficiency,Effective labor (N<sub>t</sub>),0.107
20,Human-capital efficiency,Effective labor (N<sub>t</sub>),0.127
21,Human-capital efficiency,Effective labor (N<sub>t</sub>),0.15
22,Human-capital efficiency,Effective labor (N<sub>t</sub>),0.175
23,Human-capital efficiency,Effective labor (N<sub>t</sub>),0.202
24,Human-capital efficiency,Effective labor (N<sub>t</sub>),0.232
25,Human-capital efficiency,Effective labor (N<sub>t</sub>),0.263
26,Human-capital efficiency,Effective labor (N<sub>t</sub>),0.296
27,Human-capital efficiency,Effective labor (N<sub>t</sub>),0.33
28,Human-capital efficiency,Effective labor (N<sub>t</sub>),0.365
29,Human-capital efficiency,Effective labor (N<sub>t</sub>),0.402
30,Human-capital efficiency,Effective labor (N<sub>t</sub>),0.44
31,Human-capital efficiency,Effective labor (N<sub>t</sub>),0.478
32,Human-capital efficiency,Effective labor (N<sub>t</sub>),0.517
33,Human-capital efficiency,Effective labor (N<sub>t</sub>),0.557
34,Human-capital efficiency,Effective labor (N<sub>t</sub>),0.597
35,Human-capital efficiency,Effective labor (N<sub>t</sub>),0.638
36,Human-capital efficiency,Effective labor (N<sub>t</sub>),0.679
37,Human-capital efficiency,Effective labor (N<sub>t</sub>),0.72
38,Human-capital efficiency,Effective labor (N<sub>t</sub>),0.762
39,Human-capital efficiency,Effective labor (N<sub>t</sub>),0.803
40,Human-capital efficiency,Effective labor (N<sub>t</sub>),0.845
41,Human-capital efficiency,Effective labor (N<sub>t</sub>),0.887
42,Human-capital efficiency,Effective labor (N<sub>t</sub>),0.928
43,Human-capital efficiency,Effective labor (N<sub>t</sub>),0.97
44,Human-capital efficiency,Effective labor (N<sub>t</sub>),1.011
45,Human-capital efficiency,Effective labor (N<sub>t</sub>),1.052
