horizon_quarter,experiment,variable,pct_dev
29,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),-0.027
30,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),-0.026
31,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),-0.025
32,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),-0.025
33,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),-0.024
34,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),-0.023
35,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),-0.022
36,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),-0.022
37,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),-0.021
38,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),-0.02
39,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),-0.019
40,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),-0.018
41,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),-0.018
42,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),-0.017
43,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),-0.016
44,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),-0.016
45,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),-0.015
46,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),-0.014
47,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),-0.013
48,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),-0.013
49,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),-0.012
50,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),-0.011
51,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),-0.011
52,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),-0.01
53,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),-0.009
54,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),-0.009
55,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),-0.008
56,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),-0.008
57,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),-0.007
58,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),-0.006
59,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),-0.006
60,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),-0.005
61,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),-0.005
62,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),-0.004
63,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),-0.004
64,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),-0.003
65,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),-0.003
66,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),-0.002
67,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),-0.002
68,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),-0.001
69,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),-0.001
70,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),-0.001
71,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),-0.0
72,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),0.0
73,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),0.001
74,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),0.001
75,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),0.001
76,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),0.002
77,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),0.002
78,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),0.002
79,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),0.003
80,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),0.003
81,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),0.003
82,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),0.004
83,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),0.004
84,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),0.004
85,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),0.004
86,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),0.005
87,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),0.005
88,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),0.005
89,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),0.005
90,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),0.006
91,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),0.006
92,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),0.006
93,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),0.006
94,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),0.006
95,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),0.007
96,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),0.007
97,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),0.007
98,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),0.007
99,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),0.007
100,AE: Human capital investment,Real marginal cost (mc<sub>t</sub>),0.007
1,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.367
2,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),-0.097
3,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),-0.073
4,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),-0.063
5,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),-0.058
6,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),-0.053
7,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),-0.049
8,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),-0.045
9,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),-0.042
10,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),-0.038
11,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),-0.034
12,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),-0.031
13,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),-0.028
14,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),-0.025
15,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),-0.022
16,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),-0.019
17,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),-0.017
18,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),-0.015
19,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),-0.012
20,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),-0.01
21,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),-0.008
22,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),-0.007
23,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),-0.005
24,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),-0.004
25,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),-0.002
26,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),-0.001
27,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.0
28,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.001
29,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.002
30,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.003
31,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.004
32,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.005
33,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.005
34,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.006
35,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.007
36,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.007
37,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.008
38,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.008
39,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.008
40,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.009
41,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.009
42,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.009
43,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.01
44,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.01
45,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.01
46,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.01
47,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.01
48,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.01
49,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.01
50,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.011
51,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.011
52,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.011
53,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.011
54,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.011
55,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.011
56,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.011
57,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.011
58,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.011
59,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.011
60,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.011
61,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.011
62,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.01
63,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.01
64,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.01
65,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.01
66,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.01
67,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.01
68,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.01
69,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.01
70,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.01
71,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.01
72,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.01
73,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.01
74,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.01
75,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.009
76,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.009
77,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.009
78,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.009
79,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.009
80,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.009
81,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.009
82,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.009
83,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.009
84,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.009
85,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.008
86,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.008
87,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.008
88,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.008
89,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.008
90,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.008
91,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.008
92,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.008
93,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.008
94,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.008
95,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.007
96,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.007
97,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.007
98,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.007
99,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.007
100,AE: R&D spending,Real marginal cost (mc<sub>t</sub>),0.007
1,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.187
2,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.189
3,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.198
4,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.209
5,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.219
6,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.228
7,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.236
8,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.243
9,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.25
10,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.256
11,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.261
12,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.265
13,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.269
14,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.272
15,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.275
16,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.277
17,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.279
18,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.28
19,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.281
20,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.282
21,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.282
22,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.282
23,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.282
24,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.282
25,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.281
26,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.28
27,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.279
28,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.278
29,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.277
30,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.276
31,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.274
32,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.272
33,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.271
34,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.269
35,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.267
36,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.265
37,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.263
38,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.261
39,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.259
40,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.256
41,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.254
42,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.252
43,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.25
44,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.247
45,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.245
46,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.243
47,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.24
48,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.238
49,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.235
50,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.233
51,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.231
52,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.228
53,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.226
54,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.223
55,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.221
56,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.218
57,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.216
58,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.214
59,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.211
60,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.209
61,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.206
62,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.204
63,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.202
64,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.199
65,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.197
66,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.195
67,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.193
68,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.19
69,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.188
70,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.186
71,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.184
72,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.181
73,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.179
74,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.177
75,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.175
76,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.173
77,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.171
78,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.169
79,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.167
80,AE: Infrastructure investment,Inflation (Π<sub>t</sub>),0.164
