horizon_quarter,model,variable,pct_dev
81,No endogenous technology,Private investment (I<sub>t</sub>),-0.004
82,No endogenous technology,Private investment (I<sub>t</sub>),-0.004
83,No endogenous technology,Private investment (I<sub>t</sub>),-0.004
84,No endogenous technology,Private investment (I<sub>t</sub>),-0.004
85,No endogenous technology,Private investment (I<sub>t</sub>),-0.004
86,No endogenous technology,Private investment (I<sub>t</sub>),-0.004
87,No endogenous technology,Private investment (I<sub>t</sub>),-0.004
88,No endogenous technology,Private investment (I<sub>t</sub>),-0.004
89,No endogenous technology,Private investment (I<sub>t</sub>),-0.004
90,No endogenous technology,Private investment (I<sub>t</sub>),-0.004
91,No endogenous technology,Private investment (I<sub>t</sub>),-0.004
92,No endogenous technology,Private investment (I<sub>t</sub>),-0.004
93,No endogenous technology,Private investment (I<sub>t</sub>),-0.004
94,No endogenous technology,Private investment (I<sub>t</sub>),-0.004
95,No endogenous technology,Private investment (I<sub>t</sub>),-0.004
96,No endogenous technology,Private investment (I<sub>t</sub>),-0.004
97,No endogenous technology,Private investment (I<sub>t</sub>),-0.004
98,No endogenous technology,Private investment (I<sub>t</sub>),-0.004
99,No endogenous technology,Private investment (I<sub>t</sub>),-0.004
100,No endogenous technology,Private investment (I<sub>t</sub>),-0.004
1,No human capital,Private investment (I<sub>t</sub>),-2.757
2,No human capital,Private investment (I<sub>t</sub>),-2.673
3,No human capital,Private investment (I<sub>t</sub>),-2.38
4,No human capital,Private investment (I<sub>t</sub>),-2.123
5,No human capital,Private investment (I<sub>t</sub>),-1.894
6,No human capital,Private investment (I<sub>t</sub>),-1.689
7,No human capital,Private investment (I<sub>t</sub>),-1.505
8,No human capital,Private investment (I<sub>t</sub>),-1.341
9,No human capital,Private investment (I<sub>t</sub>),-1.193
10,No human capital,Private investment (I<sub>t</sub>),-1.06
11,No human capital,Private investment (I<sub>t</sub>),-0.941
12,No human capital,Private investment (I<sub>t</sub>),-0.835
13,No human capital,Private investment (I<sub>t</sub>),-0.74
14,No human capital,Private investment (I<sub>t</sub>),-0.654
15,No human capital,Private investment (I<sub>t</sub>),-0.578
16,No human capital,Private investment (I<sub>t</sub>),-0.509
17,No human capital,Private investment (I<sub>t</sub>),-0.448
18,No human capital,Private investment (I<sub>t</sub>),-0.393
19,No human capital,Private investment (I<sub>t</sub>),-0.344
20,No human capital,Private investment (I<sub>t</sub>),-0.3
21,No human capital,Private investment (I<sub>t</sub>),-0.261
22,No human capital,Private investment (I<sub>t</sub>),-0.227
23,No human capital,Private investment (I<sub>t</sub>),-0.196
24,No human capital,Private investment (I<sub>t</sub>),-0.168
25,No human capital,Private investment (I<sub>t</sub>),-0.143
26,No human capital,Private investment (I<sub>t</sub>),-0.122
27,No human capital,Private investment (I<sub>t</sub>),-0.102
28,No human capital,Private investment (I<sub>t</sub>),-0.085
29,No human capital,Private investment (I<sub>t</sub>),-0.07
30,No human capital,Private investment (I<sub>t</sub>),-0.056
31,No human capital,Private investment (I<sub>t</sub>),-0.044
32,No human capital,Private investment (I<sub>t</sub>),-0.034
33,No human capital,Private investment (I<sub>t</sub>),-0.024
34,No human capital,Private investment (I<sub>t</sub>),-0.016
35,No human capital,Private investment (I<sub>t</sub>),-0.009
36,No human capital,Private investment (I<sub>t</sub>),-0.003
37,No human capital,Private investment (I<sub>t</sub>),0.002
38,No human capital,Private investment (I<sub>t</sub>),0.007
39,No human capital,Private investment (I<sub>t</sub>),0.011
40,No human capital,Private investment (I<sub>t</sub>),0.015
41,No human capital,Private investment (I<sub>t</sub>),0.018
42,No human capital,Private investment (I<sub>t</sub>),0.02
43,No human capital,Private investment (I<sub>t</sub>),0.022
44,No human capital,Private investment (I<sub>t</sub>),0.024
45,No human capital,Private investment (I<sub>t</sub>),0.025
46,No human capital,Private investment (I<sub>t</sub>),0.027
47,No human capital,Private investment (I<sub>t</sub>),0.027
48,No human capital,Private investment (I<sub>t</sub>),0.028
49,No human capital,Private investment (I<sub>t</sub>),0.029
50,No human capital,Private investment (I<sub>t</sub>),0.029
51,No human capital,Private investment (I<sub>t</sub>),0.029
52,No human capital,Private investment (I<sub>t</sub>),0.029
53,No human capital,Private investment (I<sub>t</sub>),0.029
54,No human capital,Private investment (I<sub>t</sub>),0.029
55,No human capital,Private investment (I<sub>t</sub>),0.029
56,No human capital,Private investment (I<sub>t</sub>),0.029
57,No human capital,Private investment (I<sub>t</sub>),0.028
58,No human capital,Private investment (I<sub>t</sub>),0.028
59,No human capital,Private investment (I<sub>t</sub>),0.027
60,No human capital,Private investment (I<sub>t</sub>),0.027
61,No human capital,Private investment (I<sub>t</sub>),0.026
62,No human capital,Private investment (I<sub>t</sub>),0.026
63,No human capital,Private investment (I<sub>t</sub>),0.025
64,No human capital,Private investment (I<sub>t</sub>),0.025
65,No human capital,Private investment (I<sub>t</sub>),0.024
66,No human capital,Private investment (I<sub>t</sub>),0.024
67,No human capital,Private investment (I<sub>t</sub>),0.023
68,No human capital,Private investment (I<sub>t</sub>),0.022
69,No human capital,Private investment (I<sub>t</sub>),0.022
70,No human capital,Private investment (I<sub>t</sub>),0.021
71,No human capital,Private investment (I<sub>t</sub>),0.021
72,No human capital,Private investment (I<sub>t</sub>),0.02
73,No human capital,Private investment (I<sub>t</sub>),0.019
74,No human capital,Private investment (I<sub>t</sub>),0.019
75,No human capital,Private investment (I<sub>t</sub>),0.018
76,No human capital,Private investment (I<sub>t</sub>),0.018
77,No human capital,Private investment (I<sub>t</sub>),0.017
78,No human capital,Private investment (I<sub>t</sub>),0.017
79,No human capital,Private investment (I<sub>t</sub>),0.016
80,No human capital,Private investment (I<sub>t</sub>),0.016
81,No human capital,Private investment (I<sub>t</sub>),0.015
82,No human capital,Private investment (I<sub>t</sub>),0.015
83,No human capital,Private investment (I<sub>t</sub>),0.014
84,No human capital,Private investment (I<sub>t</sub>),0.014
85,No human capital,Private investment (I<sub>t</sub>),0.013
86,No human capital,Private investment (I<sub>t</sub>),0.013
87,No human capital,Private investment (I<sub>t</sub>),0.012
88,No human capital,Private investment (I<sub>t</sub>),0.012
89,No human capital,Private investment (I<sub>t</sub>),0.012
90,No human capital,Private investment (I<sub>t</sub>),0.011
91,No human capital,Private investment (I<sub>t</sub>),0.011
92,No human capital,Private investment (I<sub>t</sub>),0.011
93,No human capital,Private investment (I<sub>t</sub>),0.01
94,No human capital,Private investment (I<sub>t</sub>),0.01
95,No human capital,Private investment (I<sub>t</sub>),0.01
96,No human capital,Private investment (I<sub>t</sub>),0.009
97,No human capital,Private investment (I<sub>t</sub>),0.009
98,No human capital,Private investment (I<sub>t</sub>),0.009
99,No human capital,Private investment (I<sub>t</sub>),0.008
100,No human capital,Private investment (I<sub>t</sub>),0.008
1,No public infrastructure,Private investment (I<sub>t</sub>),-2.757
2,No public infrastructure,Private investment (I<sub>t</sub>),-2.673
3,No public infrastructure,Private investment (I<sub>t</sub>),-2.38
4,No public infrastructure,Private investment (I<sub>t</sub>),-2.123
5,No public infrastructure,Private investment (I<sub>t</sub>),-1.894
6,No public infrastructure,Private investment (I<sub>t</sub>),-1.689
7,No public infrastructure,Private investment (I<sub>t</sub>),-1.505
8,No public infrastructure,Private investment (I<sub>t</sub>),-1.341
9,No public infrastructure,Private investment (I<sub>t</sub>),-1.193
10,No public infrastructure,Private investment (I<sub>t</sub>),-1.06
11,No public infrastructure,Private investment (I<sub>t</sub>),-0.941
12,No public infrastructure,Private investment (I<sub>t</sub>),-0.835
13,No public infrastructure,Private investment (I<sub>t</sub>),-0.74
14,No public infrastructure,Private investment (I<sub>t</sub>),-0.654
15,No public infrastructure,Private investment (I<sub>t</sub>),-0.578
16,No public infrastructure,Private investment (I<sub>t</sub>),-0.509
17,No public infrastructure,Private investment (I<sub>t</sub>),-0.448
18,No public infrastructure,Private investment (I<sub>t</sub>),-0.393
19,No public infrastructure,Private investment (I<sub>t</sub>),-0.344
20,No public infrastructure,Private investment (I<sub>t</sub>),-0.3
21,No public infrastructure,Private investment (I<sub>t</sub>),-0.261
22,No public infrastructure,Private investment (I<sub>t</sub>),-0.227
23,No public infrastructure,Private investment (I<sub>t</sub>),-0.196
24,No public infrastructure,Private investment (I<sub>t</sub>),-0.168
25,No public infrastructure,Private investment (I<sub>t</sub>),-0.143
26,No public infrastructure,Private investment (I<sub>t</sub>),-0.122
27,No public infrastructure,Private investment (I<sub>t</sub>),-0.102
28,No public infrastructure,Private investment (I<sub>t</sub>),-0.085
29,No public infrastructure,Private investment (I<sub>t</sub>),-0.07
30,No public infrastructure,Private investment (I<sub>t</sub>),-0.056
31,No public infrastructure,Private investment (I<sub>t</sub>),-0.044
32,No public infrastructure,Private investment (I<sub>t</sub>),-0.034
33,No public infrastructure,Private investment (I<sub>t</sub>),-0.024
34,No public infrastructure,Private investment (I<sub>t</sub>),-0.016
35,No public infrastructure,Private investment (I<sub>t</sub>),-0.009
36,No public infrastructure,Private investment (I<sub>t</sub>),-0.003
37,No public infrastructure,Private investment (I<sub>t</sub>),0.002
38,No public infrastructure,Private investment (I<sub>t</sub>),0.007
39,No public infrastructure,Private investment (I<sub>t</sub>),0.011
40,No public infrastructure,Private investment (I<sub>t</sub>),0.015
41,No public infrastructure,Private investment (I<sub>t</sub>),0.018
42,No public infrastructure,Private investment (I<sub>t</sub>),0.02
43,No public infrastructure,Private investment (I<sub>t</sub>),0.022
44,No public infrastructure,Private investment (I<sub>t</sub>),0.024
45,No public infrastructure,Private investment (I<sub>t</sub>),0.025
46,No public infrastructure,Private investment (I<sub>t</sub>),0.027
47,No public infrastructure,Private investment (I<sub>t</sub>),0.027
48,No public infrastructure,Private investment (I<sub>t</sub>),0.028
49,No public infrastructure,Private investment (I<sub>t</sub>),0.029
50,No public infrastructure,Private investment (I<sub>t</sub>),0.029
51,No public infrastructure,Private investment (I<sub>t</sub>),0.029
52,No public infrastructure,Private investment (I<sub>t</sub>),0.029
53,No public infrastructure,Private investment (I<sub>t</sub>),0.029
54,No public infrastructure,Private investment (I<sub>t</sub>),0.029
55,No public infrastructure,Private investment (I<sub>t</sub>),0.029
56,No public infrastructure,Private investment (I<sub>t</sub>),0.029
57,No public infrastructure,Private investment (I<sub>t</sub>),0.028
58,No public infrastructure,Private investment (I<sub>t</sub>),0.028
59,No public infrastructure,Private investment (I<sub>t</sub>),0.027
60,No public infrastructure,Private investment (I<sub>t</sub>),0.027
61,No public infrastructure,Private investment (I<sub>t</sub>),0.026
62,No public infrastructure,Private investment (I<sub>t</sub>),0.026
63,No public infrastructure,Private investment (I<sub>t</sub>),0.025
64,No public infrastructure,Private investment (I<sub>t</sub>),0.025
65,No public infrastructure,Private investment (I<sub>t</sub>),0.024
66,No public infrastructure,Private investment (I<sub>t</sub>),0.024
67,No public infrastructure,Private investment (I<sub>t</sub>),0.023
68,No public infrastructure,Private investment (I<sub>t</sub>),0.022
69,No public infrastructure,Private investment (I<sub>t</sub>),0.022
70,No public infrastructure,Private investment (I<sub>t</sub>),0.021
71,No public infrastructure,Private investment (I<sub>t</sub>),0.021
72,No public infrastructure,Private investment (I<sub>t</sub>),0.02
73,No public infrastructure,Private investment (I<sub>t</sub>),0.019
74,No public infrastructure,Private investment (I<sub>t</sub>),0.019
75,No public infrastructure,Private investment (I<sub>t</sub>),0.018
76,No public infrastructure,Private investment (I<sub>t</sub>),0.018
77,No public infrastructure,Private investment (I<sub>t</sub>),0.017
78,No public infrastructure,Private investment (I<sub>t</sub>),0.017
79,No public infrastructure,Private investment (I<sub>t</sub>),0.016
80,No public infrastructure,Private investment (I<sub>t</sub>),0.016
81,No public infrastructure,Private investment (I<sub>t</sub>),0.015
82,No public infrastructure,Private investment (I<sub>t</sub>),0.015
83,No public infrastructure,Private investment (I<sub>t</sub>),0.014
84,No public infrastructure,Private investment (I<sub>t</sub>),0.014
85,No public infrastructure,Private investment (I<sub>t</sub>),0.013
86,No public infrastructure,Private investment (I<sub>t</sub>),0.013
87,No public infrastructure,Private investment (I<sub>t</sub>),0.012
88,No public infrastructure,Private investment (I<sub>t</sub>),0.012
89,No public infrastructure,Private investment (I<sub>t</sub>),0.012
90,No public infrastructure,Private investment (I<sub>t</sub>),0.011
91,No public infrastructure,Private investment (I<sub>t</sub>),0.011
92,No public infrastructure,Private investment (I<sub>t</sub>),0.011
93,No public infrastructure,Private investment (I<sub>t</sub>),0.01
94,No public infrastructure,Private investment (I<sub>t</sub>),0.01
95,No public infrastructure,Private investment (I<sub>t</sub>),0.01
96,No public infrastructure,Private investment (I<sub>t</sub>),0.009
97,No public infrastructure,Private investment (I<sub>t</sub>),0.009
98,No public infrastructure,Private investment (I<sub>t</sub>),0.009
99,No public infrastructure,Private investment (I<sub>t</sub>),0.008
100,No public infrastructure,Private investment (I<sub>t</sub>),0.008
1,No private capital,Private investment (I<sub>t</sub>),0.0
2,No private capital,Private investment (I<sub>t</sub>),0.0
3,No private capital,Private investment (I<sub>t</sub>),0.0
4,No private capital,Private investment (I<sub>t</sub>),0.0
5,No private capital,Private investment (I<sub>t</sub>),0.0
6,No private capital,Private investment (I<sub>t</sub>),0.0
7,No private capital,Private investment (I<sub>t</sub>),0.0
8,No private capital,Private investment (I<sub>t</sub>),0.0
9,No private capital,Private investment (I<sub>t</sub>),0.0
10,No private capital,Private investment (I<sub>t</sub>),0.0
11,No private capital,Private investment (I<sub>t</sub>),0.0
12,No private capital,Private investment (I<sub>t</sub>),0.0
13,No private capital,Private investment (I<sub>t</sub>),0.0
14,No private capital,Private investment (I<sub>t</sub>),0.0
15,No private capital,Private investment (I<sub>t</sub>),0.0
16,No private capital,Private investment (I<sub>t</sub>),0.0
17,No private capital,Private investment (I<sub>t</sub>),0.0
18,No private capital,Private investment (I<sub>t</sub>),0.0
19,No private capital,Private investment (I<sub>t</sub>),0.0
20,No private capital,Private investment (I<sub>t</sub>),0.0
21,No private capital,Private investment (I<sub>t</sub>),0.0
22,No private capital,Private investment (I<sub>t</sub>),0.0
23,No private capital,Private investment (I<sub>t</sub>),0.0
24,No private capital,Private investment (I<sub>t</sub>),0.0
25,No private capital,Private investment (I<sub>t</sub>),0.0
26,No private capital,Private investment (I<sub>t</sub>),0.0
27,No private capital,Private investment (I<sub>t</sub>),0.0
28,No private capital,Private investment (I<sub>t</sub>),0.0
29,No private capital,Private investment (I<sub>t</sub>),0.0
30,No private capital,Private investment (I<sub>t</sub>),0.0
31,No private capital,Private investment (I<sub>t</sub>),0.0
32,No private capital,Private investment (I<sub>t</sub>),0.0
33,No private capital,Private investment (I<sub>t</sub>),0.0
34,No private capital,Private investment (I<sub>t</sub>),0.0
35,No private capital,Private investment (I<sub>t</sub>),0.0
36,No private capital,Private investment (I<sub>t</sub>),0.0
37,No private capital,Private investment (I<sub>t</sub>),0.0
38,No private capital,Private investment (I<sub>t</sub>),0.0
39,No private capital,Private investment (I<sub>t</sub>),0.0
40,No private capital,Private investment (I<sub>t</sub>),0.0
41,No private capital,Private investment (I<sub>t</sub>),0.0
42,No private capital,Private investment (I<sub>t</sub>),0.0
43,No private capital,Private investment (I<sub>t</sub>),0.0
44,No private capital,Private investment (I<sub>t</sub>),0.0
45,No private capital,Private investment (I<sub>t</sub>),0.0
46,No private capital,Private investment (I<sub>t</sub>),0.0
47,No private capital,Private investment (I<sub>t</sub>),0.0
48,No private capital,Private investment (I<sub>t</sub>),0.0
49,No private capital,Private investment (I<sub>t</sub>),0.0
50,No private capital,Private investment (I<sub>t</sub>),0.0
51,No private capital,Private investment (I<sub>t</sub>),0.0
52,No private capital,Private investment (I<sub>t</sub>),0.0
