horizon_quarter,experiment,variable,pct_dev
91,AE: Infrastructure investment,Adopted technology (A<sub>t</sub>),1.033
92,AE: Infrastructure investment,Adopted technology (A<sub>t</sub>),1.063
93,AE: Infrastructure investment,Adopted technology (A<sub>t</sub>),1.093
94,AE: Infrastructure investment,Adopted technology (A<sub>t</sub>),1.124
95,AE: Infrastructure investment,Adopted technology (A<sub>t</sub>),1.155
96,AE: Infrastructure investment,Adopted technology (A<sub>t</sub>),1.186
97,AE: Infrastructure investment,Adopted technology (A<sub>t</sub>),1.218
98,AE: Infrastructure investment,Adopted technology (A<sub>t</sub>),1.249
99,AE: Infrastructure investment,Adopted technology (A<sub>t</sub>),1.281
100,AE: Infrastructure investment,Adopted technology (A<sub>t</sub>),1.313
1,AE: Human capital investment,Adopted technology (A<sub>t</sub>),0.002
2,AE: Human capital investment,Adopted technology (A<sub>t</sub>),0.003
3,AE: Human capital investment,Adopted technology (A<sub>t</sub>),0.003
4,AE: Human capital investment,Adopted technology (A<sub>t</sub>),0.001
5,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.003
6,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.008
7,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.015
8,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.024
9,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.035
10,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.047
11,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.06
12,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.075
13,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.09
14,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.106
15,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.123
16,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.14
17,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.157
18,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.175
19,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.192
20,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.209
21,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.226
22,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.242
23,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.258
24,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.272
25,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.286
26,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.299
27,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.312
28,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.322
29,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.332
30,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.341
31,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.348
32,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.354
33,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.358
34,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.361
35,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.362
36,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.362
37,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.36
38,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.357
39,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.352
40,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.346
41,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.337
42,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.327
43,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.316
44,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.302
45,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.287
46,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.27
47,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.252
48,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.232
49,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.21
50,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.186
51,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.161
52,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.134
53,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.105
54,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.075
55,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.043
56,AE: Human capital investment,Adopted technology (A<sub>t</sub>),-0.01
57,AE: Human capital investment,Adopted technology (A<sub>t</sub>),0.025
58,AE: Human capital investment,Adopted technology (A<sub>t</sub>),0.062
59,AE: Human capital investment,Adopted technology (A<sub>t</sub>),0.1
60,AE: Human capital investment,Adopted technology (A<sub>t</sub>),0.14
61,AE: Human capital investment,Adopted technology (A<sub>t</sub>),0.181
62,AE: Human capital investment,Adopted technology (A<sub>t</sub>),0.224
63,AE: Human capital investment,Adopted technology (A<sub>t</sub>),0.268
64,AE: Human capital investment,Adopted technology (A<sub>t</sub>),0.313
65,AE: Human capital investment,Adopted technology (A<sub>t</sub>),0.361
66,AE: Human capital investment,Adopted technology (A<sub>t</sub>),0.409
67,AE: Human capital investment,Adopted technology (A<sub>t</sub>),0.459
68,AE: Human capital investment,Adopted technology (A<sub>t</sub>),0.51
69,AE: Human capital investment,Adopted technology (A<sub>t</sub>),0.563
70,AE: Human capital investment,Adopted technology (A<sub>t</sub>),0.616
71,AE: Human capital investment,Adopted technology (A<sub>t</sub>),0.671
72,AE: Human capital investment,Adopted technology (A<sub>t</sub>),0.728
73,AE: Human capital investment,Adopted technology (A<sub>t</sub>),0.785
74,AE: Human capital investment,Adopted technology (A<sub>t</sub>),0.844
75,AE: Human capital investment,Adopted technology (A<sub>t</sub>),0.904
76,AE: Human capital investment,Adopted technology (A<sub>t</sub>),0.965
77,AE: Human capital investment,Adopted technology (A<sub>t</sub>),1.027
78,AE: Human capital investment,Adopted technology (A<sub>t</sub>),1.09
79,AE: Human capital investment,Adopted technology (A<sub>t</sub>),1.155
80,AE: Human capital investment,Adopted technology (A<sub>t</sub>),1.22
81,AE: Human capital investment,Adopted technology (A<sub>t</sub>),1.286
82,AE: Human capital investment,Adopted technology (A<sub>t</sub>),1.354
83,AE: Human capital investment,Adopted technology (A<sub>t</sub>),1.422
84,AE: Human capital investment,Adopted technology (A<sub>t</sub>),1.491
85,AE: Human capital investment,Adopted technology (A<sub>t</sub>),1.561
86,AE: Human capital investment,Adopted technology (A<sub>t</sub>),1.632
87,AE: Human capital investment,Adopted technology (A<sub>t</sub>),1.704
88,AE: Human capital investment,Adopted technology (A<sub>t</sub>),1.777
89,AE: Human capital investment,Adopted technology (A<sub>t</sub>),1.85
90,AE: Human capital investment,Adopted technology (A<sub>t</sub>),1.925
91,AE: Human capital investment,Adopted technology (A<sub>t</sub>),2.0
92,AE: Human capital investment,Adopted technology (A<sub>t</sub>),2.075
93,AE: Human capital investment,Adopted technology (A<sub>t</sub>),2.152
94,AE: Human capital investment,Adopted technology (A<sub>t</sub>),2.229
95,AE: Human capital investment,Adopted technology (A<sub>t</sub>),2.307
96,AE: Human capital investment,Adopted technology (A<sub>t</sub>),2.385
97,AE: Human capital investment,Adopted technology (A<sub>t</sub>),2.464
98,AE: Human capital investment,Adopted technology (A<sub>t</sub>),2.544
99,AE: Human capital investment,Adopted technology (A<sub>t</sub>),2.624
100,AE: Human capital investment,Adopted technology (A<sub>t</sub>),2.705
1,AE: R&D spending,Adopted technology (A<sub>t</sub>),-0.154
2,AE: R&D spending,Adopted technology (A<sub>t</sub>),-0.326
3,AE: R&D spending,Adopted technology (A<sub>t</sub>),-0.4
4,AE: R&D spending,Adopted technology (A<sub>t</sub>),-0.398
5,AE: R&D spending,Adopted technology (A<sub>t</sub>),-0.339
6,AE: R&D spending,Adopted technology (A<sub>t</sub>),-0.236
7,AE: R&D spending,Adopted technology (A<sub>t</sub>),-0.1
8,AE: R&D spending,Adopted technology (A<sub>t</sub>),0.059
9,AE: R&D spending,Adopted technology (A<sub>t</sub>),0.237
10,AE: R&D spending,Adopted technology (A<sub>t</sub>),0.427
11,AE: R&D spending,Adopted technology (A<sub>t</sub>),0.627
12,AE: R&D spending,Adopted technology (A<sub>t</sub>),0.832
13,AE: R&D spending,Adopted technology (A<sub>t</sub>),1.04
14,AE: R&D spending,Adopted technology (A<sub>t</sub>),1.251
15,AE: R&D spending,Adopted technology (A<sub>t</sub>),1.462
16,AE: R&D spending,Adopted technology (A<sub>t</sub>),1.672
17,AE: R&D spending,Adopted technology (A<sub>t</sub>),1.881
18,AE: R&D spending,Adopted technology (A<sub>t</sub>),2.089
19,AE: R&D spending,Adopted technology (A<sub>t</sub>),2.293
20,AE: R&D spending,Adopted technology (A<sub>t</sub>),2.496
21,AE: R&D spending,Adopted technology (A<sub>t</sub>),2.695
22,AE: R&D spending,Adopted technology (A<sub>t</sub>),2.892
23,AE: R&D spending,Adopted technology (A<sub>t</sub>),3.086
24,AE: R&D spending,Adopted technology (A<sub>t</sub>),3.277
25,AE: R&D spending,Adopted technology (A<sub>t</sub>),3.464
26,AE: R&D spending,Adopted technology (A<sub>t</sub>),3.649
27,AE: R&D spending,Adopted technology (A<sub>t</sub>),3.832
28,AE: R&D spending,Adopted technology (A<sub>t</sub>),4.011
29,AE: R&D spending,Adopted technology (A<sub>t</sub>),4.188
30,AE: R&D spending,Adopted technology (A<sub>t</sub>),4.362
31,AE: R&D spending,Adopted technology (A<sub>t</sub>),4.534
32,AE: R&D spending,Adopted technology (A<sub>t</sub>),4.703
33,AE: R&D spending,Adopted technology (A<sub>t</sub>),4.87
34,AE: R&D spending,Adopted technology (A<sub>t</sub>),5.035
35,AE: R&D spending,Adopted technology (A<sub>t</sub>),5.198
36,AE: R&D spending,Adopted technology (A<sub>t</sub>),5.358
37,AE: R&D spending,Adopted technology (A<sub>t</sub>),5.517
38,AE: R&D spending,Adopted technology (A<sub>t</sub>),5.673
39,AE: R&D spending,Adopted technology (A<sub>t</sub>),5.828
40,AE: R&D spending,Adopted technology (A<sub>t</sub>),5.981
41,AE: R&D spending,Adopted technology (A<sub>t</sub>),6.132
42,AE: R&D spending,Adopted technology (A<sub>t</sub>),6.281
43,AE: R&D spending,Adopted technology (A<sub>t</sub>),6.429
44,AE: R&D spending,Adopted technology (A<sub>t</sub>),6.575
45,AE: R&D spending,Adopted technology (A<sub>t</sub>),6.72
46,AE: R&D spending,Adopted technology (A<sub>t</sub>),6.863
47,AE: R&D spending,Adopted technology (A<sub>t</sub>),7.005
48,AE: R&D spending,Adopted technology (A<sub>t</sub>),7.146
49,AE: R&D spending,Adopted technology (A<sub>t</sub>),7.285
50,AE: R&D spending,Adopted technology (A<sub>t</sub>),7.423
51,AE: R&D spending,Adopted technology (A<sub>t</sub>),7.56
52,AE: R&D spending,Adopted technology (A<sub>t</sub>),7.695
53,AE: R&D spending,Adopted technology (A<sub>t</sub>),7.83
54,AE: R&D spending,Adopted technology (A<sub>t</sub>),7.963
55,AE: R&D spending,Adopted technology (A<sub>t</sub>),8.095
56,AE: R&D spending,Adopted technology (A<sub>t</sub>),8.226
57,AE: R&D spending,Adopted technology (A<sub>t</sub>),8.356
58,AE: R&D spending,Adopted technology (A<sub>t</sub>),8.485
59,AE: R&D spending,Adopted technology (A<sub>t</sub>),8.612
60,AE: R&D spending,Adopted technology (A<sub>t</sub>),8.739
61,AE: R&D spending,Adopted technology (A<sub>t</sub>),8.865
62,AE: R&D spending,Adopted technology (A<sub>t</sub>),8.99
63,AE: R&D spending,Adopted technology (A<sub>t</sub>),9.114
64,AE: R&D spending,Adopted technology (A<sub>t</sub>),9.238
65,AE: R&D spending,Adopted technology (A<sub>t</sub>),9.36
66,AE: R&D spending,Adopted technology (A<sub>t</sub>),9.481
67,AE: R&D spending,Adopted technology (A<sub>t</sub>),9.602
68,AE: R&D spending,Adopted technology (A<sub>t</sub>),9.722
69,AE: R&D spending,Adopted technology (A<sub>t</sub>),9.841
70,AE: R&D spending,Adopted technology (A<sub>t</sub>),9.959
71,AE: R&D spending,Adopted technology (A<sub>t</sub>),10.076
72,AE: R&D spending,Adopted technology (A<sub>t</sub>),10.193
73,AE: R&D spending,Adopted technology (A<sub>t</sub>),10.309
74,AE: R&D spending,Adopted technology (A<sub>t</sub>),10.424
75,AE: R&D spending,Adopted technology (A<sub>t</sub>),10.539
76,AE: R&D spending,Adopted technology (A<sub>t</sub>),10.653
77,AE: R&D spending,Adopted technology (A<sub>t</sub>),10.766
78,AE: R&D spending,Adopted technology (A<sub>t</sub>),10.878
79,AE: R&D spending,Adopted technology (A<sub>t</sub>),10.99
80,AE: R&D spending,Adopted technology (A<sub>t</sub>),11.101
81,AE: R&D spending,Adopted technology (A<sub>t</sub>),11.211
82,AE: R&D spending,Adopted technology (A<sub>t</sub>),11.321
83,AE: R&D spending,Adopted technology (A<sub>t</sub>),11.43
84,AE: R&D spending,Adopted technology (A<sub>t</sub>),11.539
85,AE: R&D spending,Adopted technology (A<sub>t</sub>),11.647
86,AE: R&D spending,Adopted technology (A<sub>t</sub>),11.755
87,AE: R&D spending,Adopted technology (A<sub>t</sub>),11.862
88,AE: R&D spending,Adopted technology (A<sub>t</sub>),11.968
89,AE: R&D spending,Adopted technology (A<sub>t</sub>),12.074
90,AE: R&D spending,Adopted technology (A<sub>t</sub>),12.18
91,AE: R&D spending,Adopted technology (A<sub>t</sub>),12.285
92,AE: R&D spending,Adopted technology (A<sub>t</sub>),12.389
93,AE: R&D spending,Adopted technology (A<sub>t</sub>),12.494
94,AE: R&D spending,Adopted technology (A<sub>t</sub>),12.598
95,AE: R&D spending,Adopted technology (A<sub>t</sub>),12.701
96,AE: R&D spending,Adopted technology (A<sub>t</sub>),12.805
97,AE: R&D spending,Adopted technology (A<sub>t</sub>),12.908
98,AE: R&D spending,Adopted technology (A<sub>t</sub>),13.011
99,AE: R&D spending,Adopted technology (A<sub>t</sub>),13.114
100,AE: R&D spending,Adopted technology (A<sub>t</sub>),13.217
1,AE: Infrastructure investment,Public infrastructure (K<sup>GI</sup><sub>t</sub>),1.165
2,AE: Infrastructure investment,Public infrastructure (K<sup>GI</sup><sub>t</sub>),2.319
3,AE: Infrastructure investment,Public infrastructure (K<sup>GI</sup><sub>t</sub>),3.462
4,AE: Infrastructure investment,Public infrastructure (K<sup>GI</sup><sub>t</sub>),4.594
5,AE: Infrastructure investment,Public infrastructure (K<sup>GI</sup><sub>t</sub>),5.715
6,AE: Infrastructure investment,Public infrastructure (K<sup>GI</sup><sub>t</sub>),6.826
7,AE: Infrastructure investment,Public infrastructure (K<sup>GI</sup><sub>t</sub>),7.928
8,AE: Infrastructure investment,Public infrastructure (K<sup>GI</sup><sub>t</sub>),9.02
9,AE: Infrastructure investment,Public infrastructure (K<sup>GI</sup><sub>t</sub>),10.103
10,AE: Infrastructure investment,Public infrastructure (K<sup>GI</sup><sub>t</sub>),11.176
11,AE: Infrastructure investment,Public infrastructure (K<sup>GI</sup><sub>t</sub>),12.241
12,AE: Infrastructure investment,Public infrastructure (K<sup>GI</sup><sub>t</sub>),13.298
13,AE: Infrastructure investment,Public infrastructure (K<sup>GI</sup><sub>t</sub>),14.346
14,AE: Infrastructure investment,Public infrastructure (K<sup>GI</sup><sub>t</sub>),15.386
15,AE: Infrastructure investment,Public infrastructure (K<sup>GI</sup><sub>t</sub>),16.419
16,AE: Infrastructure investment,Public infrastructure (K<sup>GI</sup><sub>t</sub>),17.444
17,AE: Infrastructure investment,Public infrastructure (K<sup>GI</sup><sub>t</sub>),18.462
18,AE: Infrastructure investment,Public infrastructure (K<sup>GI</sup><sub>t</sub>),19.472
19,AE: Infrastructure investment,Public infrastructure (K<sup>GI</sup><sub>t</sub>),20.476
20,AE: Infrastructure investment,Public infrastructure (K<sup>GI</sup><sub>t</sub>),21.473
