horizon_quarter,scenario,variable,pct_dev
95,Infrastructure efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),66.458
96,Infrastructure efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),66.529
97,Infrastructure efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),66.596
98,Infrastructure efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),66.661
99,Infrastructure efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),66.724
100,Infrastructure efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),66.784
1,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
2,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
3,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
4,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
5,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
6,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
7,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
8,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
9,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
10,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
11,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
12,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
13,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
14,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
15,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
16,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
17,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
18,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
19,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
20,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
21,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
22,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
23,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
24,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
25,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
26,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
27,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
28,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
29,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
30,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
31,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
32,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
33,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
34,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
35,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
36,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
37,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
38,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
39,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
40,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
41,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
42,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
43,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
44,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
45,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
46,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
47,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
48,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
49,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
50,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
51,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
52,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
53,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
54,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
55,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
56,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
57,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
58,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
59,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
60,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
61,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
62,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
63,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
64,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
65,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
66,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
67,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
68,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
69,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
70,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
71,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
72,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
73,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
74,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
75,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
76,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
77,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
78,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
79,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
80,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
81,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
82,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
83,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
84,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
85,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
86,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
87,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
88,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
89,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
90,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
91,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
92,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
93,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
94,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
95,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
96,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
97,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
98,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
99,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
100,Human-capital efficiency,Public infrastructure (K<sup>GI</sup><sub>t</sub>),0.0
1,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
2,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
3,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
4,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
5,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
6,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
7,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
8,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
9,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
10,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
11,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
12,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
13,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
14,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
15,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
16,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
17,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
18,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
19,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
20,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
21,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
22,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
23,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
24,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
25,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
26,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
27,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
28,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
29,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
30,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
31,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
32,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
33,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
34,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
35,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
36,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
37,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
38,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
39,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
40,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
41,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
42,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
43,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
44,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
45,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
46,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
47,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
48,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
49,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
50,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
51,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
52,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
53,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
54,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
55,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
56,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
57,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
58,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
59,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
60,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
61,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
62,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
63,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
64,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
65,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
66,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
67,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
68,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
69,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
70,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
71,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
72,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
73,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
74,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
75,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
76,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
77,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
78,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
79,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
80,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
81,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
82,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
83,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
84,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
85,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
86,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
87,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
88,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
89,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
90,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
91,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
92,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
93,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
94,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
95,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
96,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
97,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
98,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
99,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
100,Infrastructure efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
1,Human-capital efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),1.817
2,Human-capital efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),3.566
3,Human-capital efficiency,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),5.251
